apps/erpnext/erpnext/setup/setup_wizard/default_website.py +72,General,عام
apps/erpnext/erpnext/public/js/setup_wizard.js +143,Attach Letterhead,إرفق عنوان خطاب
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +272,Cannot deduct when category is for 'Valuation' or 'Valuation and Total',لا يمكن أن تقتطع عند الفئة هو ل ' التقييم ' أو ' تقييم وتوتال '
apps/erpnext/erpnext/public/js/setup_wizard.js +191,"List your tax heads (e.g. VAT, Customs etc; they should have unique names) and their standard rates. This will create a standard template, which you can edit and add more later.",قائمة رؤساء الضريبية الخاصة بك (على سبيل المثال ضريبة القيمة المضافة والجمارك وما إلى ذلك؛ ينبغي أن يكون أسماء فريدة) ومعدلاتها القياسية. وهذا خلق نموذج موحد، والتي يمكنك تعديل وإضافة المزيد لاحقا.
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +460,Please mention 'Gain/Loss Account on Asset Disposal' in Company,يرجى ذكر &quot;حساب / الخسارة ربح من التخلص من الأصول&quot; في الشركة
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +230,Serial Nos Required for Serialized Item {0},مسلسل نص مطلوب لل مسلسل البند {0}
apps/erpnext/erpnext/config/accounts.py +141,Match Payments with Invoices,مطابقة الدفوعات مع الفواتير
DocType: Journal Entry,Bank Entry,حركة بنكية
DocType: Authorization Rule,Applicable To (Designation),تنطبق على (تعيين)
apps/erpnext/erpnext/templates/generators/item.html +68,Add to Cart,إضافة إلى العربة
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.js +28,Group By,المجموعة حسب
apps/erpnext/erpnext/config/accounts.py +243,Enable / disable currencies.,تمكين / تعطيل العملات .
DocType: Production Planning Tool,Get Material Request,الحصول على المواد طلب
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +117,Postal Expenses,المصروفات البريدية
apps/erpnext/erpnext/controllers/trends.py +19,Total(Amt),إجمالي (آمت)
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +26,Entertainment & Leisure,الترفيه وترفيهية
DocType: Quality Inspection,Item Serial No,البند رقم المسلسل
apps/erpnext/erpnext/controllers/status_updater.py +145,{0} must be reduced by {1} or you should increase overflow tolerance,يجب إنقاص {0}  بـ{1} أو زيادة سماحية الفائض
apps/erpnext/erpnext/hr/report/monthly_attendance_sheet/monthly_attendance_sheet.py +56,Total Present,إجمالي الحاضر
apps/erpnext/erpnext/config/accounts.py +97,Accounting Statements,القوائم المحاسبية
apps/erpnext/erpnext/public/js/setup_wizard.js +273,Hour,ساعة
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +145,"Serialized Item {0} cannot be updated \
					using Stock Reconciliation","متسلسلة البند {0} لا يمكن تحديث \
 باستخدام الأسهم المصالحة"
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +29,New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,المسلسل الجديد لا يمكن أن يكون المستودع. يجب تعيين مستودع من قبل دخول الأسهم أو شراء الهُدهُد
DocType: Lead,Lead Type,نوع مبادرة البيع
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +112,You are not authorized to approve leaves on Block Dates,غير مصرح لك الموافقة على أوراق تواريخ بلوك
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +353,All these items have already been invoiced,لقد تم من قبل فوترت جميع الأصناف
apps/erpnext/erpnext/setup/doctype/authorization_control/authorization_control.py +37,Can be approved by {0},يمكن أن يكون وافق عليها {0}
DocType: Shipping Rule,Shipping Rule Conditions,الشحن شروط القاعدة
DocType: BOM Replace Tool,The new BOM after replacement,وBOM الجديدة بعد استبدال
DocType: Features Setup,Point of Sale,نقطة بيع
DocType: Account,Tax,ضريبة
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.py +37,Row {0}: {1} is not a valid {2},صف {0}: {1} ليست صالحة {2}
DocType: Production Planning Tool,Production Planning Tool,إنتاج أداة تخطيط المنزل
DocType: Quality Inspection,Report Date,تقرير تاريخ
DocType: C-Form,Invoices,الفواتير
DocType: Job Opening,Job Title,المسمى الوظيفي
DocType: Features Setup,Item Groups in Details,المجموعات في البند تفاصيل
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +348,Quantity to Manufacture must be greater than 0.,يجب أن تكون الكمية لصنع أكبر من 0.
apps/erpnext/erpnext/accounts/page/pos/pos.js +4,Start Point-of-Sale (POS),نقاط البيع
apps/erpnext/erpnext/config/support.py +32,Visit report for maintenance call.,تقرير زيارة للدعوة الصيانة.
DocType: Stock Entry,Update Rate and Availability,معدل التحديث والتوفر
DocType: Stock Settings,Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,النسبة المئوية يسمح لك لتلقي أو تقديم المزيد من ضد الكمية المطلوبة. على سبيل المثال: إذا كنت قد أمرت 100 وحدة. و10٪ ثم يسمح بدل الخاص بك لتلقي 110 وحدة.
DocType: Pricing Rule,Customer Group,مجموعة العملاء
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +171,Expense account is mandatory for item {0},حساب المصاريف إلزامي لمادة {0}
DocType: Item,Website Description,وصف الموقع
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +40,Net Change in Equity,صافي التغير في حقوق المساهمين
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +94,Please cancel Purchase Invoice {0} first,يرجى إلغاء شراء الفاتورة {0} لأول مرة
DocType: Serial No,AMC Expiry Date,AMC تاريخ انتهاء الاشتراك
,Sales Register,سجل مبيعات
DocType: Quotation,Quotation Lost Reason,خسارة التسعيرة بسبب
DocType: Address,Plant,مصنع
apps/erpnext/erpnext/setup/doctype/supplier_type/supplier_type.js +5,There is nothing to edit.,هناك شيء ل تحريره.
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +108,Summary for this month and pending activities,ملخص لهذا الشهر والأنشطة المعلقة
DocType: Customer Group,Customer Group Name,العملاء اسم المجموعة
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +409,Please remove this Invoice {0} from C-Form {1},الرجاء إزالة هذا فاتورة {0} من C-نموذج {1}
DocType: Leave Control Panel,Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,الرجاء تحديد مضي قدما إذا كنت تريد أيضا لتشمل التوازن العام المالي السابق يترك لهذه السنة المالية
DocType: GL Entry,Against Voucher Type,مقابل نوع قسيمة
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.js +666,Error: {0} &gt; {1},الخطأ: {0}&gt; {1}
DocType: Item,Attributes,سمات
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +522,Get Items,الحصول على أصناف
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +194,Please enter Write Off Account,الرجاء إدخال شطب الحساب
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +71,Last Order Date,أمر آخر تاريخ
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +39,Account {0} does not belongs to company {1},الحساب {0} لا ينتمي إلى الشركة {1}
DocType: C-Form,C-Form,نموذج C-
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +143,Operation ID not set,ID العملية لم تحدد
DocType: Payment Request,Initiated,بدأت
DocType: Production Order,Planned Start Date,المخطط لها تاريخ بدء
DocType: Serial No,Creation Document Type,نوع الوثيقة إنشاء
DocType: Leave Type,Is Encash,هو يحققوا ربحا
DocType: Purchase Invoice,Mobile No,رقم الجوال
DocType: Payment Tool,Make Journal Entry,جعل إدخال دفتر اليومية
DocType: Leave Allocation,New Leaves Allocated,الجديد يترك المخصصة
apps/erpnext/erpnext/controllers/trends.py +265,Project-wise data is not available for Quotation,بيانات المشروع من الحكمة ليست متاحة لل اقتباس
DocType: Project,Expected End Date,تاريخ الإنتهاء المتوقع
DocType: Appraisal Template,Appraisal Template Title,تقييم قالب عنوان
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +343,Commercial,تجاري
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py +24,Parent Item {0} must not be a Stock Item,الأم البند {0} لا يجب أن يكون البند الأسهم
DocType: Cost Center,Distribution Id,توزيع رقم
apps/erpnext/erpnext/setup/setup_wizard/data/sample_home_page.html +14,Awesome Services,خدمات رهيبة
apps/erpnext/erpnext/config/manufacturing.py +52,All Products or Services.,جميع المنتجات أو الخدمات.
DocType: Supplier Quotation,Supplier Address,العنوان المورد
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +505,Row {0}# Account must be of type 'Fixed Asset',صف {0} يجب أن يكون # حساب من نوع &quot;الأصول الثابتة&quot;
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Out Qty,من الكمية
apps/erpnext/erpnext/config/accounts.py +259,Rules to calculate shipping amount for a sale,قواعد لحساب كمية الشحن لبيع
apps/erpnext/erpnext/selling/doctype/customer/customer.py +29,Series is mandatory,الترقيم المتسلسل إلزامي
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +28,Financial Services,الخدمات المالية
apps/erpnext/erpnext/controllers/item_variant.py +62,Value for Attribute {0} must be within the range of {1} to {2} in the increments of {3},يجب أن تكون قيمة للسمة {0} ضمن مجموعة من {1} إلى {2} في الزيادات من {3}
DocType: Tax Rule,Sales,مبيعات
DocType: Stock Entry Detail,Basic Amount,المبلغ الأساسي
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +165,Warehouse required for stock Item {0},مستودع الأسهم المطلوبة لل تفاصيل {0}
DocType: Leave Allocation,Unused leaves,الأوراق غير المستخدمة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +145,Cr,كر
DocType: Customer,Default Receivable Accounts,افتراضي حسابات المقبوضات
DocType: Tax Rule,Billing State,الدولة الفواتير
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +640,Transfer,نقل
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +688,Fetch exploded BOM (including sub-assemblies),جلب BOM انفجرت (بما في ذلك المجالس الفرعية)
